C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_464.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_464.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_464.jpg,0,1,0,30.19086
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_556.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_556.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_556.jpg,0,1,0,30.19018
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_645.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_645.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_645.jpg,0,1,0,30.19051
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_740.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_740.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_740.jpg,0,1,0,30.19063
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_832.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_832.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_832.jpg,0,1,0,30.19065
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_55_921.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_55_921.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_55_921.jpg,0,1,0,30.18959
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_012.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_012.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_012.jpg,-0.25,1,0,30.17512
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_105.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_105.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_105.jpg,0,1,0,30.19079
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_198.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_198.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_198.jpg,0,1,0,30.19139
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_289.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_289.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_289.jpg,0,1,0,30.19285
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_386.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_386.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_386.jpg,0,1,0,30.19031
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_472.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_472.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_472.jpg,0,1,0,30.19055
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_565.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_565.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_565.jpg,-0.25,1,0,30.17433
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_656.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_656.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_656.jpg,0,1,0,30.18821
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_750.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_750.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_750.jpg,0,1,0,30.19
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_841.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_841.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_841.jpg,-0.25,1,0,30.17717
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_56_935.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_56_935.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_56_935.jpg,-0.5000001,1,0,30.14719
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_032.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_032.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_032.jpg,0,1,0,30.18736
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_127.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_127.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_127.jpg,0,1,0,30.18996
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_227.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_227.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_227.jpg,-0.1,1,0,30.18897
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_320.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_320.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_320.jpg,0,1,0,30.19029
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_421.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_421.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_421.jpg,0,1,0,30.18988
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_514.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_514.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_514.jpg,-0.25,1,0,30.17596
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_617.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_617.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_617.jpg,0,1,0,30.18966
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_708.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_708.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_708.jpg,-0.1,1,0,30.18873
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_809.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_809.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_809.jpg,-0.35,1,0,30.1655
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_57_902.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_57_902.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_57_902.jpg,-0.6000001,1,0,30.1344
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_002.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_002.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_002.jpg,-0.8500001,1,0,30.10703
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_098.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_098.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_098.jpg,0,1,0,30.17138
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_199.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_199.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_199.jpg,0,1,0,30.18815
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_293.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_293.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_293.jpg,0,1,0,30.19002
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_391.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_391.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_391.jpg,0.1,1,0,30.18593
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_483.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_483.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_483.jpg,0.35,1,0,30.1608
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_588.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_588.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_588.jpg,0,1,0,30.18925
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_683.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_683.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_683.jpg,0,1,0,30.19016
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_783.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_783.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_783.jpg,0,1,0,30.19029
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_880.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_880.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_880.jpg,0,1,0,30.19035
C:\Users\Nazmi\Desktop\New folder\IMG\center_2020_06_29_21_46_58_983.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\left_2020_06_29_21_46_58_983.jpg,C:\Users\Nazmi\Desktop\New folder\IMG\right_2020_06_29_21_46_58_983.jpg,-0.25,1,0,30.17435
